country,search_keyword,title,company,location,salary_min,salary_max,contract_type,created,description,url,skill_python,skill_sql,skill_power_bi,skill_excel,skill_tableau,skill_spark,skill_airflow,skill_snowflake,skill_aws,skill_azure,skill_r,skill_sas
nl,business intelligence,BI Developer,Centennium,"Voorburg, Leidschendam-Voorburg",54000.0,75000.0,contract,2026-04-15 02:05:50+00:00,"introductie ben jij een ambitieuze bi-professional die klaar is voor de volgende stap? bij centennium krijg je de kans om jezelf te verdiepen of juist te verbreden binnen het bi-domein. met volop aandacht voor jouw ontwikkeling werk je aan uitdagende projecten bij diverse organisaties. over de functie als bi developer werk je aan het ontwerpen, ontwikkelen en optimaliseren van bi-oplossingen. je houdt je bezig met datawarehousing, datamodellering en rapportage, en vertaalt businessvragen naar c…",https://www.adzuna.nl/details/5699479487?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
nl,business intelligence,Project Support Engineer | Amsterdam,Feadship,"Amsterdam, Noord-Holland",40800.0,50400.0,,2026-06-19 13:22:58+00:00,"word jij onze nieuwe project support enginner in amsterdam? zet jouw stempel op ’s werelds meest luxe jachten. leid een specialistenteam, verbind engineering en productie en maak perfectie zichtbaar bij feadship. jouw aandeel in de bouw van een feadship in een ultramoderne dokhal en goed uitgeruste werkplaatsen hebben we ruimte voor jachten tot 160 meter, zowel nieuwbouw als refits. in een mix van ervaring en innovatieve kennis bouwen we hier de mooiste en grootste jachten. als engineer lever j…",https://www.adzuna.nl/land/ad/5769312046?se=DNhcV6908RG2jLGQagABMA&utm_medium=api&utm_source=6c368b7e&v=3F57261C8BA315D06816FE5C34981F0688A78B50,False,False,False,False,False,False,False,False,False,False,False,False
nl,business intelligence,Afstudeerstage AI Readiness binnen Business Intelligence,Rensa Family,"Doetinchem, Gelderland",,,,2026-06-20 02:27:56+00:00,"32 tot 40 uur per week wil jij werken aan de toekomst van data en ai binnen een moderne, data gedreven organisatie? bij rensa family krijg je de kans om een afstudeeronderzoek uit te voeren dat direct bijdraagt aan de ai-readiness van de business intelligence-omgeving. binnen rensa family company, waar centrale it- en dataservices worden verzorgd voor alle bedrijven binnen de groep, speelt data een cruciale rol in rapportages, dashboards en stuurinformatie via power bi. de organisatie werkt con…",https://www.adzuna.nl/details/5769935949?utm_medium=api&utm_source=6c368b7e,False,False,True,False,False,False,False,False,False,False,False,False
nl,business intelligence,BI Developer,Jelling,"Noordpolderbuurt, Den Haag",,,,2026-01-20 08:32:50+00:00,"€6.000,- | kies je eigen specialisatierichting binnen business intelligence en werk aan innovatieve dataoplossingen met impact. functieomschrijving wil jij als ervaren business intelligence specialist je expertise verder verdiepen of verbreden binnen een stimulerende omgeving waar jouw ontwikkeling centraal staat? in deze rol werk je aan diverse data- en bi-vraagstukken bij toonaangevende organisaties. je hebt de vrijheid om je eigen groeipad te kiezen en je te specialiseren in onder andere dat…",https://www.adzuna.nl/details/5592210799?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
nl,business intelligence,BI Analist,Jelling,"Stationsbuurt, Den Haag",,,,2026-01-20 08:32:50+00:00,"€ 6.000,- | 36-40 uur | werk in een omgeving waar kennisdeling, coaching en doorgroeimogelijkheden centraal staan. functieomschrijving ben jij een gedreven specialist op het gebied van business intelligence en toe aan een nieuwe stap waarin jij je expertise verder kunt verdiepen of verbreden? deze rol biedt volop ruimte voor persoonlijke groei, klantcontact en technische uitdaging. als data & bi consultant ben je verantwoordelijk voor het vertalen van complexe informatiebehoeften naar duidelijk…",https://www.adzuna.nl/details/5592210794?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
nl,business intelligence,BI Consultant,Aareon,Nederland,,,,2025-12-20 01:06:55+00:00,"aareon is the leading provider of saas solutions for the european property industry. with our software, we digitise and connect the industry and support our clients in optimising processes and acting more sustainably. our solutions address the major challenges of our time: climate change, housing shortage and skills shortage. we value a working environment in which diversity and flexibility are appreciated, cooperation in partnership and mutual support in the team are a matter of course and lea…",https://www.adzuna.nl/details/5549322025?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
nl,business intelligence,BI Consultant,Jelling,"Terbregge, Rotterdam",,,,2025-11-10 14:10:41+00:00,"€5.000,- | 36-40 uur | werk aan dataprojecten die ertoe doen en bepaal zélf jouw ontwikkelrichting binnen bi & azure functieomschrijving klaar voor een nieuwe uitdaging waarin jouw ervaring in data en bi écht het verschil maakt? in deze consultancyfunctie werk je aan uiteenlopende dataprojecten bij verschillende opdrachtgevers. je krijgt volop ruimte om je expertise te verdiepen of juist te verbreden — of dat nu in datamodellering, data-architectuur of visualisatie ligt. jouw rol draait om het …",https://www.adzuna.nl/details/5489401521?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,True,False,False
nl,business intelligence,BI Tester,DBR,"Rijswijk, Zuid-Holland",,,,2024-09-20 13:48:02+00:00,"heb jij affiniteit met bi en het testen van bestaande en nieuwe informatiesystemen? wil jij graag meewerken aan de transformatie naar een data-driven omgeving, waarbij automated-testing een sleutelrol speelt? lees dan snel deze vacature van bi tester in den haag! organisatie bij dit bedrijf kan jij écht het verschil maken. qua omvang is het beheersbaar (/- 250 fte), qua mogelijkheden en projecten is de complexiteit vergelijkbaar met een grote organisatie. er zit enorm veel dynamiek in de organi…",https://www.adzuna.nl/details/4870488667?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
nl,business intelligence,BI Specialist,Attero Business Intelligence Center,"Apeldoorn, Gelderland",,,,2026-04-16 03:55:41+00:00,"standplaats: apeldoorn attero is een landelijk en internationaal opererend milieubedrijf dat al ruim 90 jaar werkt aan een schonere, circulaire toekomst. wij winnen energie en grondstoffen terug uit afval en dragen zo bij aan een duurzame leefomgeving. data speelt een steeds belangrijkere rol binnen onze organisatie. daarom zoeken wij een bi specialist die helpt onze data-infrastructuur verder te professionaliseren en toekomstbestendig te maken. wat ga je doen? als bi specialist ben je een bela…",https://www.adzuna.nl/details/5700888821?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
nl,business intelligence,BI Developer,Good Company,"Zeist, Provincie Utrecht",,,,2024-12-31 01:48:01+00:00,over de functie door de groei van het bedrijf zoeken ze naar een gemotiveerde business intelligence ontwikkelaar. hierbij ga je samen met een team van data experts aan de slag. je bezit kennis over verschillende data warehouse architecturen en je vindt het een uitdaging om klanten - van klein tot groot - hierover te adviseren. jij gaat altijd op zoek naar de vraag achter de vraag. alles wat jij gaat bouwen heeft een uiteindelijk doel: de klanten meer datagedreven te laten werken. jouw kwaliteit…,https://www.adzuna.nl/details/4992474217?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
nl,business intelligence,BI Developer,Fortive,"Eindhoven, Noord-Brabant",,,,2026-04-29 03:23:01+00:00,"description location: eindhoven (hybrid) employment type: full-time about the role we are looking for a passionate power bi developer who loves working with data, enjoys continuous improvement, and takes pride in delivering reliable, user-friendly reporting solutions. this role focuses on maintaining, supporting, and enhancing our well-established power bi environment, ensuring high data quality, great user experience, and smooth day-to-day operations. what you will do power bi ownership & dail…",https://www.adzuna.nl/details/5713140680?utm_medium=api&utm_source=6c368b7e,False,False,True,False,False,False,False,False,False,False,False,False
nl,business intelligence,BI Developer,Unica,"Utrecht, Provincie Utrecht",,,,2026-06-08 06:05:37+00:00,"wij zoeken een bi developer die energie krijgt van het modelleren van complexe zorgdata en het bouwen van slimme, schaalbare datamodellen. werk je graag met sql server, kimball‑methodiek en datawarehouses? en wil je bijdragen aan datagedreven verbeteringen in de nederlandse zorg? dan maken wij graag kennis met jou. je komt in dienst bij working spirit en wordt op detacheringsbasis ingezet bij verschillende zorgorganisaties. dit betekent dat je werkt aan uiteenlopende projecten en omgevingen, wa…",https://www.adzuna.nl/details/5755943733?utm_medium=api&utm_source=6c368b7e,False,True,False,False,False,False,False,False,False,False,False,False
nl,business intelligence,BI developer,DHD,"Utrecht, Provincie Utrecht",,,,2026-06-26 03:58:14+00:00,"bi developer wil jij impact maken in de zorg en werken met een van de grootste zorgdatabanken van nederland? zoek je een uitdagende rol waarin je je technische en analytische skills kunt inzetten voor betekenisvolle resultaten? stel je voor: jouw data oplossingen zorgen ervoor dat ziekenhuizen in heel nederland sneller, veiliger en efficiënter kunnen werken. klinkt goed? dit is jouw kans om het verschil te maken en mee te bouwen! de functie als bi-developer vertaal je samen met je teamleden en …",https://www.adzuna.nl/details/5777070519?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
nl,business intelligence,BI Consultant,Team4Code,"Zielhorst, Amersfoort",,,,2025-07-01 04:59:29+00:00,"for one of our customers we are searching for a bi consultant with extensive oracle knowledge and experience. you will create dashboards to support the ramp-up program, primarily based on erp and plm data using the microsoft bi stack (on-site). to do so you need knowledge and experience with sql, ssis/ssas/ssrs, and front-end development in powerbioracle databases. you will also be provicient in python / sqlclose. you will collaborate with the company's bi product owner / oracle ebs it is a plu…",https://www.adzuna.nl/details/5276615845?utm_medium=api&utm_source=6c368b7e,True,True,False,False,False,False,False,False,False,False,False,False
